Date,Open,High,Low,Close,Adj Close,Volume
2022-05-04,2444.25,2464.60009765625,2373.159912109375,2373.159912109375,2373.159912109375,0
2022-05-05,2379.0400390625,2412.81005859375,2379.0400390625,2404.800048828125,2404.800048828125,0
2022-05-06,2405.169921875,2406.780029296875,2372.52001953125,2393.030029296875,2393.030029296875,0
2022-05-11,2391.909912109375,2414.8701171875,2367.47998046875,2387.139892578125,2387.139892578125,0
2022-05-12,2382.330078125,2386.159912109375,2283.31005859375,2297.889892578125,2297.889892578125,0
2022-05-13,2309.97998046875,2321.909912109375,2283.10009765625,2307.5,2307.5,0
2022-05-16,2308.199951171875,2379.35009765625,2306.06005859375,2364.60009765625,2364.60009765625,0
2022-05-17,2378.080078125,2425.169921875,2371.929931640625,2424.10009765625,2424.10009765625,0
2022-05-18,2438.0,2490.169921875,2438.0,2445.300048828125,2445.300048828125,0
2022-05-19,2454.360107421875,2454.830078125,2414.6298828125,2436.570068359375,2436.570068359375,0
2022-05-20,2441.56005859375,2451.02001953125,2365.81005859375,2373.260009765625,2373.260009765625,0
2022-05-23,2379.659912109375,2389.419921875,2300.77001953125,2301.85009765625,2301.85009765625,0
2022-05-24,2300.110107421875,2317.919921875,2229.219970703125,2293.6201171875,2293.6201171875,0
2022-05-25,2300.14990234375,2340.179931640625,2291.1298828125,2340.179931640625,2340.179931640625,0
2022-05-26,2348.43994140625,2415.030029296875,2327.2900390625,2413.06005859375,2413.06005859375,0
2022-05-27,2424.699951171875,2439.889892578125,2399.919921875,2407.590087890625,2407.590087890625,0
2022-05-30,2418.2099609375,2433.0400390625,2376.43994140625,2400.389892578125,2400.389892578125,0
2022-05-31,2400.75,2400.75,2351.739990234375,2355.75,2355.75,0
2022-06-01,2349.840087890625,2385.639892578125,2338.89990234375,2374.60009765625,2374.60009765625,0
2022-06-02,2374.669921875,2382.22998046875,2337.530029296875,2340.169921875,2340.169921875,0
2022-06-03,2341.550048828125,2348.030029296875,2286.820068359375,2308.030029296875,2308.030029296875,0
2022-06-06,2308.35009765625,2321.75,2277.2099609375,2282.159912109375,2282.159912109375,0
2022-06-07,2281.300048828125,2294.39990234375,2239.719970703125,2291.6201171875,2291.6201171875,0
2022-06-08,2296.6201171875,2342.68994140625,2296.6201171875,2318.85009765625,2318.85009765625,0
2022-06-09,2321.570068359375,2323.389892578125,2275.219970703125,2293.989990234375,2293.989990234375,0
2022-06-10,2282.81005859375,2296.10009765625,2273.949951171875,2285.52001953125,2285.52001953125,0
2022-06-14,2280.02001953125,2308.429931640625,2261.260009765625,2289.75,2289.75,0
2022-06-15,2290.760009765625,2320.39990234375,2282.7900390625,2318.9599609375,2318.9599609375,0
2022-06-16,2321.52001953125,2374.239990234375,2317.8701171875,2369.75,2369.75,0
2022-06-17,2373.070068359375,2382.489990234375,2345.39990234375,2353.97998046875,2353.97998046875,0
2022-06-20,2358.260009765625,2404.39990234375,2357.330078125,2404.39990234375,2404.39990234375,0
2022-06-21,2407.6298828125,2415.590087890625,2357.27001953125,2358.81005859375,2358.81005859375,0
2022-06-22,2348.0400390625,2373.52001953125,2320.8701171875,2373.52001953125,2373.52001953125,0
2022-06-23,2375.60009765625,2404.5400390625,2350.10009765625,2404.5400390625,2404.5400390625,0
2022-06-24,2405.31005859375,2414.02001953125,2372.050048828125,2391.510009765625,2391.510009765625,0
2022-06-27,2387.550048828125,2417.06005859375,2384.320068359375,2417.06005859375,2417.06005859375,0
2022-06-28,2419.14990234375,2419.81005859375,2392.260009765625,2408.75,2408.75,0
2022-06-29,2407.489990234375,2407.489990234375,2370.409912109375,2378.550048828125,2378.550048828125,0
2022-06-30,2380.030029296875,2407.199951171875,2184.7099609375,2204.85009765625,2204.85009765625,0
2022-07-01,2197.89990234375,2237.919921875,2165.1298828125,2206.610107421875,2206.610107421875,0
2022-07-04,2208.699951171875,2240.830078125,2197.389892578125,2204.659912109375,2204.659912109375,0
2022-07-05,2214.389892578125,2238.72998046875,2187.570068359375,2226.639892578125,2226.639892578125,0
2022-07-06,2227.02001953125,2273.239990234375,2214.0400390625,2221.8798828125,2221.8798828125,0
2022-07-07,2221.02001953125,2239.590087890625,2206.159912109375,2226.64990234375,2226.64990234375,0
2022-07-08,2225.02001953125,2234.550048828125,2202.52001953125,2222.510009765625,2222.510009765625,0
2022-07-11,2213.550048828125,2224.35009765625,2156.360107421875,2162.340087890625,2162.340087890625,0
2022-07-12,2160.739990234375,2160.739990234375,2105.260009765625,2133.77001953125,2133.77001953125,0
2022-07-13,2138.139892578125,2142.510009765625,2064.580078125,2073.679931640625,2073.679931640625,0
2022-07-14,2073.7900390625,2105.610107421875,2049.43994140625,2063.300048828125,2063.300048828125,0
2022-07-15,2069.02001953125,2109.52001953125,2056.820068359375,2109.52001953125,2109.52001953125,0
2022-07-18,2119.02001953125,2127.9599609375,2083.010009765625,2096.419921875,2096.419921875,0
2022-07-19,2089.280029296875,2089.280029296875,2047.3299560546875,2071.280029296875,2071.280029296875,0
2022-07-20,2076.239990234375,2098.919921875,2067.3701171875,2075.239990234375,2075.239990234375,0
2022-07-21,2075.989990234375,2075.989990234375,2022.1600341796875,2053.639892578125,2053.639892578125,0
2022-07-22,2056.159912109375,2099.679931640625,2053.199951171875,2096.75,2096.75,0
2022-07-25,2099.81005859375,2132.75,2090.219970703125,2128.9599609375,2128.9599609375,0
2022-07-26,2135.889892578125,2192.419921875,2135.889892578125,2192.419921875,2192.419921875,0
2022-07-27,2198.9599609375,2220.820068359375,2184.7099609375,2196.219970703125,2196.219970703125,0
2022-07-28,2204.010009765625,2213.2099609375,2169.2099609375,2189.159912109375,2189.159912109375,0
2022-07-29,2187.669921875,2213.81005859375,2181.070068359375,2213.81005859375,2213.81005859375,0
2022-08-01,2213.75,2220.72998046875,2178.97998046875,2180.090087890625,2180.090087890625,0
2022-08-02,2176.570068359375,2178.81005859375,2137.300048828125,2137.300048828125,2137.300048828125,0
2022-08-03,2138.760009765625,2156.5400390625,2123.919921875,2123.919921875,2123.919921875,0
2022-08-04,2126.389892578125,2137.830078125,2111.8701171875,2116.580078125,2116.580078125,0
2022-08-05,2120.1298828125,2124.60009765625,2052.080078125,2054.2900390625,2054.2900390625,0
2022-08-08,2106.5,2119.409912109375,2086.97998046875,2088.39990234375,2088.39990234375,0
2022-08-09,2090.3701171875,2136.800048828125,2071.719970703125,2136.800048828125,2136.800048828125,0
2022-08-10,2138.81005859375,2158.8701171875,2128.590087890625,2151.5,2151.5,0
2022-08-11,2157.169921875,2174.89990234375,2128.3798828125,2133.110107421875,2133.110107421875,0
2022-08-12,2133.929931640625,2150.89990234375,2117.080078125,2147.330078125,2147.330078125,0
2022-08-15,2147.760009765625,2165.75,2139.449951171875,2165.1201171875,2165.1201171875,0
2022-08-16,2172.39990234375,2208.330078125,2168.06005859375,2208.330078125,2208.330078125,0
2022-08-17,2213.429931640625,2225.050048828125,2186.860107421875,2188.56005859375,2188.56005859375,0
2022-08-18,2188.419921875,2197.919921875,2176.02001953125,2194.31005859375,2194.31005859375,0
2022-08-19,2199.60009765625,2199.60009765625,2179.56005859375,2195.159912109375,2195.159912109375,0
2022-08-22,2193.2900390625,2231.219970703125,2187.0400390625,2228.110107421875,2228.110107421875,0
2022-08-23,2230.739990234375,2261.590087890625,2230.739990234375,2260.080078125,2260.080078125,0
2022-08-24,2263.570068359375,2273.64990234375,2243.080078125,2248.219970703125,2248.219970703125,0
2022-08-25,2249.389892578125,2266.179931640625,2234.8701171875,2246.340087890625,2246.340087890625,0
2022-08-26,2248.97998046875,2268.889892578125,2239.659912109375,2268.889892578125,2268.889892578125,0
2022-08-29,2267.429931640625,2296.330078125,2263.989990234375,2296.330078125,2296.330078125,0
2022-08-30,2299.280029296875,2314.530029296875,2292.43994140625,2306.6201171875,2306.6201171875,0
2022-08-31,2377.02001953125,2423.1201171875,2368.419921875,2400.080078125,2400.080078125,0
2022-09-01,2401.97998046875,2448.5,2380.010009765625,2445.77001953125,2445.77001953125,0
2022-09-02,2443.760009765625,2474.7099609375,2431.5400390625,2471.449951171875,2471.449951171875,0
2022-09-05,2472.10009765625,2488.43994140625,2440.8798828125,2488.43994140625,2488.43994140625,0
2022-09-06,2487.760009765625,2492.14990234375,2382.239990234375,2425.330078125,2425.330078125,0
2022-09-07,2422.8798828125,2436.639892578125,2394.56005859375,2401.570068359375,2401.570068359375,0
2022-09-08,2397.590087890625,2407.389892578125,2378.300048828125,2390.27001953125,2390.27001953125,0
2022-09-09,2391.68994140625,2426.81005859375,2391.68994140625,2426.06005859375,2426.06005859375,0
2022-09-12,2419.77001953125,2465.219970703125,2413.550048828125,2449.64990234375,2449.64990234375,0
2022-09-13,2459.75,2465.550048828125,2438.800048828125,2446.889892578125,2446.889892578125,0
2022-09-14,2439.9599609375,2439.9599609375,2400.139892578125,2435.889892578125,2435.889892578125,0
2022-09-15,2434.7900390625,2457.02001953125,2418.300048828125,2446.590087890625,2446.590087890625,0
2022-09-16,2446.090087890625,2469.02001953125,2427.679931640625,2435.179931640625,2435.179931640625,0
2022-09-19,2436.47998046875,2453.030029296875,2427.18994140625,2430.5400390625,2430.5400390625,0
2022-09-20,2430.530029296875,2436.300048828125,2171.919921875,2215.669921875,2215.669921875,0
2022-09-21,2052.889892578125,2186.429931640625,2002.72998046875,2130.7099609375,2130.7099609375,0
2022-09-22,2138.389892578125,2216.85009765625,2138.389892578125,2190.8701171875,2190.8701171875,0
2022-09-23,2192.110107421875,2192.679931640625,2071.3701171875,2089.8701171875,2089.8701171875,0
2022-09-26,2054.56005859375,2054.56005859375,1841.4200439453125,1933.3499755859375,1933.3499755859375,0
2022-09-27,1930.5799560546875,1975.3199462890625,1904.239990234375,1953.4599609375,1953.4599609375,0
2022-09-28,1978.8900146484375,2018.989990234375,1948.25,1963.8599853515625,1963.8599853515625,0
2022-09-29,1998.239990234375,2005.800048828125,1917.6199951171875,1953.77001953125,1953.77001953125,0
2022-09-30,1977.75,2005.2099609375,1872.949951171875,1957.31005859375,1957.31005859375,0
2022-10-03,1991.8800048828125,2047.5400390625,1972.4300537109375,2041.9599609375,2041.9599609375,0
2022-10-04,2071.18994140625,2079.669921875,2016.5899658203125,2046.4200439453125,2046.4200439453125,0
2022-10-05,2041.5,2045.6199951171875,1971.9100341796875,2029.8800048828125,2029.8800048828125,0
2022-10-06,2027.300048828125,2053.860107421875,2015.0899658203125,2020.6300048828125,2020.6300048828125,0
2022-10-07,2012.949951171875,2012.949951171875,1939.5400390625,1944.75,1944.75,0
2022-10-10,1783.6600341796875,1917.9100341796875,1775.0400390625,1916.969970703125,1916.969970703125,0
2022-10-11,1928.739990234375,1952.800048828125,1909.1099853515625,1949.4599609375,1949.4599609375,0
2022-10-12,1965.3900146484375,1974.5899658203125,1937.9300537109375,1951.6500244140625,1951.6500244140625,0
2022-10-13,1950.239990234375,1975.8399658203125,1941.1800537109375,1955.199951171875,1955.199951171875,0
2022-10-14,1963.3800048828125,1965.77001953125,1933.2900390625,1950.97998046875,1950.97998046875,0
2022-10-17,1958.1800537109375,2013.6099853515625,1955.699951171875,2012.8499755859375,2012.8499755859375,0
2022-10-18,2031.56005859375,2039.6700439453125,1999.3800048828125,2032.4000244140625,2032.4000244140625,0
2022-10-19,1986.6700439453125,2006.06005859375,1953.739990234375,1978.4000244140625,1978.4000244140625,0
2022-10-20,1998.739990234375,2032.5799560546875,1991.0899658203125,2025.510009765625,2025.510009765625,0
2022-10-21,2026.43994140625,2049.0,2000.6800537109375,2043.7099609375,2043.7099609375,0
2022-10-24,2070.360107421875,2088.31005859375,2048.3701171875,2063.949951171875,2063.949951171875,0
2022-10-25,2066.280029296875,2130.64990234375,2058.090087890625,2130.64990234375,2130.64990234375,0
2022-10-26,2131.179931640625,2144.56005859375,2093.1201171875,2120.580078125,2120.580078125,0
2022-10-27,2133.81005859375,2164.639892578125,2123.570068359375,2164.639892578125,2164.639892578125,0
2022-10-28,2154.280029296875,2171.8798828125,2130.75,2167.699951171875,2167.699951171875,0
2022-10-31,2173.0,2184.3798828125,2155.75,2166.610107421875,2166.610107421875,0
2022-11-01,2179.14990234375,2185.60009765625,2161.179931640625,2174.35009765625,2174.35009765625,0
2022-11-02,2178.25,2184.889892578125,2160.56005859375,2173.840087890625,2173.840087890625,0
2022-11-03,2145.5400390625,2156.780029296875,2123.320068359375,2155.919921875,2155.919921875,0
2022-11-07,2176.330078125,2208.780029296875,2172.340087890625,2208.780029296875,2208.780029296875,0
2022-11-08,2213.389892578125,2221.1298828125,2188.219970703125,2207.199951171875,2207.199951171875,0
2022-11-09,2201.06005859375,2205.919921875,2166.419921875,2166.56005859375,2166.56005859375,0
2022-11-10,2167.9599609375,2211.2099609375,2161.570068359375,2210.02001953125,2210.02001953125,0
2022-11-11,2221.679931640625,2224.969970703125,2204.330078125,2217.43994140625,2217.43994140625,0
2022-11-14,2230.800048828125,2245.89990234375,2221.31005859375,2244.77001953125,2244.77001953125,0
2022-11-15,2249.219970703125,2254.93994140625,2211.18994140625,2223.260009765625,2223.260009765625,0
2022-11-16,2199.10009765625,2232.830078125,2191.949951171875,2227.18994140625,2227.18994140625,0
2022-11-17,2227.5400390625,2235.760009765625,2200.110107421875,2212.929931640625,2212.929931640625,0
2022-11-18,2208.389892578125,2211.699951171875,2189.929931640625,2206.320068359375,2206.320068359375,0
2022-11-21,2204.89990234375,2204.89990234375,2161.35009765625,2166.31005859375,2166.31005859375,0
2022-11-22,2179.760009765625,2200.06005859375,2169.6201171875,2196.0400390625,2196.0400390625,0
2022-11-23,2196.239990234375,2217.39990234375,2180.639892578125,2211.889892578125,2211.889892578125,0
2022-11-24,2214.139892578125,2225.919921875,2206.1201171875,2210.949951171875,2210.949951171875,0
2022-11-25,2209.31005859375,2211.10009765625,2190.669921875,2195.169921875,2195.169921875,0
2022-11-28,2180.320068359375,2182.159912109375,2163.43994140625,2177.449951171875,2177.449951171875,0
2022-11-29,2180.64990234375,2191.43994140625,2178.340087890625,2185.320068359375,2185.320068359375,0
2022-11-30,2184.27001953125,2184.27001953125,2172.669921875,2174.530029296875,2174.530029296875,0
2022-12-01,2189.64990234375,2193.409912109375,2183.570068359375,2187.2900390625,2187.2900390625,0
2022-12-02,2189.18994140625,2189.35009765625,2173.47998046875,2180.43994140625,2180.43994140625,0
2022-12-05,2179.7900390625,2210.699951171875,2174.169921875,2208.280029296875,2208.280029296875,0
2022-12-06,2204.510009765625,2208.360107421875,2184.64990234375,2196.239990234375,2196.239990234375,0
2022-12-07,2185.010009765625,2193.7099609375,2166.77001953125,2192.8798828125,2192.8798828125,0
2022-12-08,2196.169921875,2197.77001953125,2174.570068359375,2184.429931640625,2184.429931640625,0
2022-12-09,2178.929931640625,2183.969970703125,2169.0400390625,2177.85009765625,2177.85009765625,0
2022-12-12,2178.330078125,2185.489990234375,2163.330078125,2173.159912109375,2173.159912109375,0
2022-12-13,2175.2900390625,2177.949951171875,2154.52001953125,2174.3798828125,2174.3798828125,0
2022-12-14,2171.1201171875,2171.31005859375,2154.64990234375,2159.81005859375,2159.81005859375,0
2022-12-15,2151.68994140625,2151.68994140625,2115.2099609375,2126.800048828125,2126.800048828125,0
2022-12-16,2118.429931640625,2135.7900390625,2116.080078125,2132.75,2132.75,0
2022-12-19,2131.330078125,2139.070068359375,2109.56005859375,2129.97998046875,2129.97998046875,0
2022-12-20,2071.10009765625,2119.3701171875,2070.580078125,2119.3701171875,2119.3701171875,0
2022-12-21,2135.409912109375,2139.489990234375,2102.239990234375,2116.1298828125,2116.1298828125,0
2022-12-22,2124.3701171875,2134.47998046875,2114.909912109375,2122.909912109375,2122.909912109375,0
2022-12-23,2121.989990234375,2128.27001953125,2110.590087890625,2124.02001953125,2124.02001953125,0
2022-12-26,2126.39990234375,2139.780029296875,2126.39990234375,2139.2099609375,2139.2099609375,0
2022-12-27,2142.080078125,2154.35009765625,2138.110107421875,2150.919921875,2150.919921875,0
2022-12-28,2150.1201171875,2152.469970703125,2136.679931640625,2139.77001953125,2139.77001953125,0
2022-12-29,2135.909912109375,2149.93994140625,2134.47998046875,2147.06005859375,2147.06005859375,0
2022-12-30,2149.830078125,2154.469970703125,2139.7900390625,2154.1201171875,2154.1201171875,0
2023-01-03,2157.179931640625,2174.22998046875,2157.179931640625,2172.679931640625,2172.679931640625,0
2023-01-04,2171.5400390625,2179.56005859375,2162.06005859375,2168.419921875,2168.419921875,0
2023-01-05,2170.39990234375,2171.93994140625,2154.159912109375,2156.669921875,2156.669921875,0
2023-01-06,2157.320068359375,2160.080078125,2153.320068359375,2156.389892578125,2156.389892578125,0
2023-01-09,2163.429931640625,2169.7099609375,2162.010009765625,2163.5,2163.5,0
2023-01-10,2162.699951171875,2162.919921875,2145.139892578125,2159.510009765625,2159.510009765625,0
2023-01-11,2156.280029296875,2190.39990234375,2153.550048828125,2186.97998046875,2186.97998046875,0
2023-01-12,2193.530029296875,2194.800048828125,2177.360107421875,2185.929931640625,2185.929931640625,0
2023-01-13,2188.60009765625,2204.179931640625,2179.820068359375,2199.93994140625,2199.93994140625,0
2023-01-16,2204.639892578125,2224.89990234375,2204.4599609375,2224.89990234375,2224.89990234375,0
2023-01-17,2225.260009765625,2226.489990234375,2196.840087890625,2196.840087890625,2196.840087890625,0
2023-01-18,2188.89990234375,2206.659912109375,2177.64990234375,2196.260009765625,2196.260009765625,0
2023-01-19,2190.02001953125,2193.929931640625,2162.110107421875,2168.830078125,2168.830078125,0
2023-01-20,2167.610107421875,2173.7099609375,2154.3701171875,2166.68994140625,2166.68994140625,0
2023-01-23,2167.919921875,2186.85009765625,2164.889892578125,2185.31005859375,2185.31005859375,0
2023-01-24,2191.639892578125,2199.2900390625,2172.75,2172.75,2172.75,0
2023-01-25,2168.47998046875,2176.610107421875,2160.760009765625,2170.14990234375,2170.14990234375,0
2023-01-26,2181.9599609375,2183.77001953125,2166.919921875,2166.919921875,2166.919921875,0
2023-01-27,2174.85009765625,2189.35009765625,2167.330078125,2189.35009765625,2189.35009765625,0
2023-01-30,2193.989990234375,2204.409912109375,2189.1201171875,2204.409912109375,2204.409912109375,0
2023-01-31,2203.570068359375,2225.60009765625,2202.760009765625,2225.60009765625,2225.60009765625,0
2023-02-01,2232.02001953125,2247.1201171875,2224.949951171875,2230.14990234375,2230.14990234375,0
2023-02-02,2243.0400390625,2249.56005859375,2228.56005859375,2243.5400390625,2243.5400390625,0
2023-02-03,2239.10009765625,2253.699951171875,2216.6298828125,2248.300048828125,2248.300048828125,0
2023-02-06,2245.929931640625,2276.5,2243.77001953125,2272.3701171875,2272.3701171875,0
2023-02-07,2281.68994140625,2290.510009765625,2262.300048828125,2267.68994140625,2267.68994140625,0
2023-02-08,2273.590087890625,2283.489990234375,2244.52001953125,2251.969970703125,2251.969970703125,0
2023-02-09,2258.969970703125,2269.9599609375,2241.02001953125,2262.449951171875,2262.449951171875,0
2023-02-10,2253.510009765625,2264.389892578125,2249.6201171875,2261.580078125,2261.580078125,0
2023-02-13,2262.64990234375,2271.0,2261.3701171875,2264.27001953125,2264.27001953125,0
2023-02-14,2256.590087890625,2256.9599609375,2225.93994140625,2232.22998046875,2232.22998046875,0
2023-02-15,2216.68994140625,2216.68994140625,2164.699951171875,2166.4599609375,2166.4599609375,0
2023-02-16,2169.389892578125,2186.639892578125,2150.169921875,2153.9599609375,2153.9599609375,0
2023-02-17,2157.5,2180.9599609375,2147.31005859375,2168.8798828125,2168.8798828125,0
2023-02-20,2172.530029296875,2186.389892578125,2140.780029296875,2183.570068359375,2183.570068359375,0
2023-02-21,2184.60009765625,2227.820068359375,2184.510009765625,2212.419921875,2212.419921875,0
2023-02-22,2215.429931640625,2215.580078125,2194.989990234375,2212.39990234375,2212.39990234375,0
2023-02-24,2209.10009765625,2223.22998046875,2202.25,2208.030029296875,2208.030029296875,0
2023-02-27,2194.389892578125,2241.10009765625,2188.949951171875,2241.10009765625,2241.10009765625,0
2023-02-28,2246.260009765625,2258.679931640625,2239.590087890625,2253.159912109375,2253.159912109375,0
2023-03-01,2258.889892578125,2287.47998046875,2255.449951171875,2279.64990234375,2279.64990234375,0
2023-03-02,2284.8701171875,2286.27001953125,2235.429931640625,2254.300048828125,2254.300048828125,0
2023-03-03,2250.1201171875,2273.52001953125,2249.81005859375,2272.199951171875,2272.199951171875,0
2023-03-06,2286.199951171875,2297.860107421875,2283.39990234375,2294.1201171875,2294.1201171875,0
2023-03-07,2294.320068359375,2298.929931640625,2281.4599609375,2295.60009765625,2295.60009765625,0
2023-03-09,2295.030029296875,2302.10009765625,2278.949951171875,2290.139892578125,2290.139892578125,0
2023-03-10,2272.610107421875,2283.179931640625,2266.330078125,2276.25,2276.25,0
2023-03-13,2279.1298828125,2289.699951171875,2250.139892578125,2269.469970703125,2269.469970703125,0
2023-03-14,2266.780029296875,2290.320068359375,2261.64990234375,2290.320068359375,2290.320068359375,0
2023-03-15,2287.159912109375,2295.06005859375,2257.0,2262.070068359375,2262.070068359375,0
2023-03-16,2262.610107421875,2269.010009765625,2236.77001953125,2258.219970703125,2258.219970703125,0
2023-03-17,2284.780029296875,2322.780029296875,2275.47998046875,2322.780029296875,2322.780029296875,0
2023-03-20,2337.830078125,2397.159912109375,2332.800048828125,2397.159912109375,2397.159912109375,0
2023-03-21,2417.429931640625,2431.22998046875,2383.080078125,2398.14990234375,2398.14990234375,0
2023-03-22,2387.81005859375,2398.760009765625,2374.4599609375,2393.8798828125,2393.8798828125,0
